Time,BAHADURABAD
2022-07-20 00:00:00+00:00,698.6925
2022-07-21 00:00:00+00:00,278.499
2022-07-22 00:00:00+00:00,57.14
2022-07-23 00:00:00+00:00,23.808000000000003
2022-07-24 00:00:00+00:00,0.0
2022-07-25 00:00:00+00:00,0.0
2022-07-26 00:00:00+00:00,22.695999999999998
2022-07-27 00:00:00+00:00,40.29
2022-07-28 00:00:00+00:00,221.0
2022-07-29 00:00:00+00:00,242.28
2022-07-30 00:00:00+00:00,244.4985
2022-07-31 00:00:00+00:00,363.04499999999996
2022-08-01 00:00:00+00:00,829.983
2022-08-02 00:00:00+00:00,330.07
2022-08-03 00:00:00+00:00,66.63000000000001
2022-08-04 00:00:00+00:00,33.64000000000001
2022-08-05 00:00:00+00:00,8.527999999999999
2022-08-06 00:00:00+00:00,19.400000000000002
2022-08-07 00:00:00+00:00,24.200000000000003
2022-08-08 00:00:00+00:00,163.82000000000002
2022-08-09 00:00:00+00:00,152.41
2022-08-10 00:00:00+00:00,263.688
2022-08-11 00:00:00+00:00,296.9055
2022-08-12 00:00:00+00:00,428.83500000000004
2022-08-13 00:00:00+00:00,676.2524999999999
2022-08-14 00:00:00+00:00,586.0920000000001
2022-08-15 00:00:00+00:00,235.03000000000003
2022-08-16 00:00:00+00:00,35.968
2022-08-17 00:00:00+00:00,0.0
2022-08-18 00:00:00+00:00,80.88000000000001
2022-08-19 00:00:00+00:00,10.432
2022-08-20 00:00:00+00:00,132.01999999999998
2022-08-21 00:00:00+00:00,318.1
2022-08-22 00:00:00+00:00,171.99599999999998
2022-08-23 00:00:00+00:00,256.23
2022-08-24 00:00:00+00:00,316.96500000000003
2022-08-25 00:00:00+00:00,449.87249999999995
2022-08-26 00:00:00+00:00,447.59
2022-08-27 00:00:00+00:00,76.9
2022-08-28 00:00:00+00:00,0.0
2022-08-29 00:00:00+00:00,0.0
2022-08-30 00:00:00+00:00,0.0
2022-08-31 00:00:00+00:00,2.64
2022-09-01 00:00:00+00:00,65.55
